6.404983365723907696e+01,5.199591935530065712e+01
5.724383249753003611e+01,4.994305571263736709e+01
5.588592543018997816e+01,4.570315819743010621e+01
5.961288336200045279e+01,4.031291564533239580e+01
6.452890917498302770e+01,4.025914318759863875e+01
6.834856474677508231e+01,4.676516549688910374e+01
6.519375638113181992e+01,5.149722893162970649e+01
5.827696384290596399e+01,5.096641570417200029e+01
5.635325214320822340e+01,4.364488762961124024e+01
5.950965878995610581e+01,4.035947621775110861e+01
6.390667148856930879e+01,4.003900478033779819e+01
6.752067257269933975e+01,4.285656273925489046e+01
6.764258065189063984e+01,4.900655076247780073e+01
6.261663727409799662e+01,5.227784323060151905e+01
5.784854232243382199e+01,5.059868758074623685e+01
5.589311844123660222e+01,4.649008674556238674e+01
5.725674363627116747e+01,4.211991622761436105e+01
6.292853473782142970e+01,3.983326630590472917e+01
6.814898977472383024e+01,4.431695886705648491e+01
6.577054612898720620e+01,5.113108287499824911e+01
5.910820230141380449e+01,5.151631851943804463e+01
5.588216218684148373e+01,4.629667908318725722e+01
5.779987809922917563e+01,4.152663900082833948e+01
6.429868694739261059e+01,4.016903872373465134e+01
6.764534554333013716e+01,4.307767978976684731e+01
6.742444582931591412e+01,4.938003027276977974e+01
6.366093063131150842e+01,5.210728179230176238e+01
5.708491749434050178e+01,4.973521190823161930e+01
5.604166600615359783e+01,4.461300939643177088e+01
5.968042028315578307e+01,4.028365789601817681e+01
6.554283574818033742e+01,4.079281948920178991e+01
6.816162138400980552e+01,4.771739648482519414e+01
6.260433736171998476e+01,5.227878297569594679e+01
5.625022516363194569e+01,4.816855052220215327e+01
5.738089124429296817e+01,4.197026570988867888e+01
6.418814953565392045e+01,4.012945017193720787e+01
6.838842409435322622e+01,4.586777609291610247e+01
6.425981503694214325e+01,5.192424148621702784e+01
5.758085078131918522e+01,5.033138047847889851e+01
5.600349901950121279e+01,4.478714398420671472e+01
5.910100437601487755e+01,4.056675545162213581e+01
6.407095844346955005e+01,4.009000862122418596e+01
6.839074129604045993e+01,4.606219736790733776e+01
6.604407554029657490e+01,5.092415771007178904e+01
6.009891641305701171e+01,5.195635133136613604e+01
5.603957202768135915e+01,4.745710963016348671e+01
5.736879815407338157e+01,4.198443312757437695e+01
6.341679099389943275e+01,3.991553802562351194e+01
6.829989911946300651e+01,4.497698093438675215e+01
6.626020996208701774e+01,5.074299579766353929e+01
5.980676488643369026e+01,5.184766334040097746e+01
5.587691577424071454e+01,4.601735508733546709e+01
5.888187363383527639e+01,4.069405746873950847e+01
6.566933247519465056e+01,4.087721306815644340e+01
6.836034045895395650e+01,4.665600296584172924e+01
6.358369265551844762e+01,5.212619962487964642e+01
5.745851723751493978e+01,5.019778045423753099e+01
5.636461483521497229e+01,4.361764066416920826e+01
6.095551231631205980e+01,3.989454533471026565e+01
6.581676547982591785e+01,4.098134028614717295e+01
6.829214019740696529e+01,4.493289860491689325e+01
6.527579475136262488e+01,5.145041560371226552e+01
6.020803113379442806e+01,5.199276002256056017e+01
5.675799352530204800e+01,4.924108421557970416e+01
5.701019744195596672e+01,4.244818714104842883e+01
6.118229325795091000e+01,3.985536915052360740e+01
6.584628573983282251e+01,4.100296669261381055e+01
6.837886217754183349e+01,4.642558346013488801e+01
6.614711060360816930e+01,5.083986166315956012e+01
5.932787791484076223e+01,5.163204926210572410e+01
5.597447330591791825e+01,4.714036037683507629e+01
5.710780650908924372e+01,4.231281058146333152e+01
6.102518025489102627e+01,3.988159492820753371e+01
6.646285540024570082e+01,4.152191424391725150e+01
6.807441844731732772e+01,4.800394413550670691e+01
6.369846730113333422e+01,5.209771107350159980e+01
5.821209683818988623e+01,5.091494042107260753e+01
5.591610127984867518e+01,4.534003328527990817e+01
6.103540343810747970e+01,3.987976315186027421e+01
6.718193157970871709e+01,4.234277354770194535e+01
6.773405120047416972e+01,4.883006091917904001e+01
6.450683845737499666e+01,5.182904372892444655e+01
5.918890811277226760e+01,5.156013429703725137e+01
5.602207508314900508e+01,4.469942637404481900e+01
5.874068015199462423e+01,4.078255046315091903e+01
6.535172492151336598e+01,4.067348488689727759e+01
6.810548529846602150e+01,4.417171659220289825e+01
6.663638567503838317e+01,5.038424895269985626e+01
6.115675093492033199e+01,5.221973803633777322e+01
5.639972353732660793e+01,4.854344071724509746e+01
5.661448613043276623e+01,4.309229094474684985e+01
6.211707569770776161e+01,3.978261515285953465e+01
6.634019267202980075e+01,4.140748696482496172e+01
6.829631783597213257e+01,4.712268732146044670e+01
6.451284268631951591e+01,5.182657906749940935e+01
5.948952061095167920e+01,5.171026795017831290e+01
5.588776671499390858e+01,4.640854630495098831e+01
5.859886027665913133e+01,4.087684737064134310e+01
6.536014792116192496e+01,4.067854495049009245e+01
6.834523155496388824e+01,4.679316548970062684e+01
6.593903352659711459e+01,5.100642408819611973e+01
6.083790696151057631e+01,5.216082372863148464e+01
5.632385937429867084e+01,4.836198162430667935e+01
5.723206014821851539e+01,4.215082882302201739e+01
6.117259453554338222e+01,3.985686924390896735e+01
6.665301109490364695e+01,4.171213806235127208e+01
6.837490190636390253e+01,4.648504935957652862e+01
6.378647937179475491e+01,5.207429569649104195e+01
5.685377889869240420e+01,4.939670624162791057e+01
5.594459654759278067e+01,4.512147309482546120e+01
5.823976053364475547e+01,4.114202710242116723e+01
6.283906336694482775e+01,3.982246394477302687e+01
6.775606123894264954e+01,4.329364530271723766e+01
6.731081813186227691e+01,4.955355296353544503e+01
6.284557183388442780e+01,5.225588563725141000e+01
5.779876596404487543e+01,5.055138402154837962e+01
5.588543573507761408e+01,4.636671098414953462e+01
5.847278804881071324e+01,4.096547071331561085e+01
6.316750896379705438e+01,3.986856789825415603e+01
6.821388905491615162e+01,4.456227311216525777e+01
6.559425789994806166e+01,5.125250013793404946e+01
6.051980438577977850e+01,5.208474073031177198e+01
5.661618805686769917e+01,4.898998537197471137e+01
5.637470146980535901e+01,4.359375213105614932e+01
6.241796035510185447e+01,3.978904730908203646e+01
6.818038086800096664e+01,4.443060969629826928e+01
6.602778787393476989e+01,5.093715192857088425e+01
5.854281222018779118e+01,5.116341684802401346e+01
5.588765265317017139e+01,4.567248083171734407e+01
5.970752362894100429e+01,4.027218052942277637e+01
6.451942537614716855e+01,4.025522273412537544e+01
6.836312928554065138e+01,4.662715310803053370e+01
6.427989565489016854e+01,5.191694810696993301e+01
5.864728188036204415e+01,5.123506745500986170e+01
5.606924927626727850e+01,4.449995855650124099e+01
5.936925265722270950e+01,4.042647380017563563e+01
6.473837304894107092e+01,4.035044975326086103e+01
6.832925586172984822e+01,4.516424540495706452e+01
6.542913422019114478e+01,5.135842016003109478e+01
5.882714456271702375e+01,5.135135285737946020e+01
5.597383652860905556e+01,4.713679146608341597e+01
5.930475631133082715e+01,4.045870291591389645e+01
6.637681390847224350e+01,4.144100869810962706e+01
6.838005864743351481e+01,4.640571469762178225e+01
6.398519990023297765e+01,5.201632465772909342e+01
5.888485148893521881e+01,5.138684430924459434e+01
5.605255418600946626e+01,4.456728471185007834e+01
6.125631683871230138e+01,3.984443211551641184e+01
6.574053223398399837e+01,4.092670354965035528e+01
6.812919550470653007e+01,4.782980956957678842e+01
6.541453110133861060e+01,5.136743981745293297e+01
5.960105587217181267e+01,5.176095444737843820e+01
5.591088211413117648e+01,4.669099605457461166e+01
5.975291827611376760e+01,4.025329277400256700e+01
6.675734356419594917e+01,4.182379229041249147e+01
6.769243462622212348e+01,4.891206503651822857e+01
6.397020868095187041e+01,5.202094775770911639e+01
5.856724670632551266e+01,5.118045493992968886e+01
5.590408969914165027e+01,4.662247258453547261e+01
5.888578204805596528e+01,4.069168172126483540e+01
6.310572952674431946e+01,3.985853683255287905e+01
6.834420450096007471e+01,4.527750846705423982e+01
6.521011422516826883e+01,5.148802540176814801e+01
5.824781348176973239e+01,5.094345640991836177e+01
5.605479472254777562e+01,4.455806062197210338e+01
5.942486211799306517e+01,4.039942540144450334e+01
6.386502137968298598e+01,4.002685622413217459e+01
6.743338005922488776e+01,4.271325306041905634e+01
6.830815180456006885e+01,4.705305561352529509e+01
6.489284907960738735e+01,5.165535105674612737e+01
6.023333926335992317e+01,5.200088757665752581e+01
5.658118369123004499e+01,4.892356821903193520e+01
5.731301627271343335e+01,4.205090914843324157e+01
6.363266756998122275e+01,3.996476631578830307e+01
