3.695313936283116441e+00,3.070361252600720192e+01
-1.124511361884418248e+00,3.203455920679397195e+01
-3.895736233760021872e+00,2.938965765975456534e+01
-3.627081459122946328e+00,2.558764351571039342e+01
-1.223186590220120440e+00,2.354983348650330299e+01
2.919179944432836127e+00,2.413440509393839051e+01
4.774481639528303845e+00,2.803582767005856979e+01
2.951630426309898247e+00,3.139224098758091941e+01
-2.404642523806796994e+00,3.136328708739045013e+01
-4.184662697328084491e+00,2.809567036239821292e+01
-2.797103522912997686e+00,2.451885496530067954e+01
1.256454089839640353e+00,2.339066319909213476e+01
4.151936027788647010e+00,2.548160560517395012e+01
4.707152471319329123e+00,2.859177659978561792e+01
1.541785332551578458e+00,3.208702549231995960e+01
-1.662645153104808982e+00,3.181586736001584370e+01
-3.848900019302624376e+00,2.950627812860868815e+01
-2.635603978697671046e+00,2.437287587035007519e+01
8.039479187099048962e-01,2.331522499575644858e+01
3.695104169743685940e+00,2.484641904161274084e+01
4.754606749803539145e+00,2.827082246069592841e+01
2.327474364157762654e+00,3.177672556972095563e+01
-2.926189479803561255e+00,3.090386642031100450e+01
-4.191515071221823874e+00,2.757184111334841603e+01
-2.984916227181106940e+00,2.470799014764129709e+01
-1.707399315071907453e-01,2.331006254727737570e+01
3.542558596962745110e+00,2.467802866532454686e+01
4.377752107427626882e+00,2.963698142910934408e+01
1.294659028912028276e-01,3.226124817264177125e+01
-3.261582591419003307e+00,3.051686857872100944e+01
-4.018213363911117497e+00,2.652388495704025217e+01
2.403918202593429976e-01,2.328635644170893215e+01
3.645246484995630087e+00,2.478947991123328265e+01
4.781593915242888571e+00,2.771063029700156122e+01
3.731110576397414391e+00,3.066150190615197602e+01
6.427706998182121101e-01,3.225057717780188682e+01
-3.098694448200814744e+00,3.071597840211073205e+01
-3.695797218850837673e+00,2.571560607025043410e+01
5.589949019508837491e-01,2.329393793478131158e+01
3.624114670713848518e+00,2.476592097132191839e+01
4.553595025721248746e+00,2.918899087564382455e+01
2.410328552834489491e-01,3.226392628071924662e+01
-2.848088805297104287e+00,3.098226733122026033e+01
-3.773003253492923204e+00,2.587256149970055574e+01
5.413158395854031912e-01,2.329292340487503310e+01
3.649863244968203357e+00,2.479467166442559645e+01
4.167051252058001864e+00,3.004304467258030797e+01
1.355036477471704082e+00,3.213678090901647977e+01
-2.111981279116026400e+00,3.156567033984913451e+01
-4.169831791992592684e+00,2.826025196758725144e+01
-2.080816090081327729e+00,2.396501054879486148e+01
3.119374363270662531e+00,2.428753820091030136e+01
4.574642127055982499e+00,2.912391127153633974e+01
2.326887849845834300e+00,3.177702371397780112e+01
-9.552284114697200401e-01,3.208720508542896255e+01
-3.850526670442671051e+00,2.950238110739014630e+01
-3.289674181892993321e+00,2.507021739439735342e+01
-3.106926878892607435e-01,2.332682174398662056e+01
3.775124800986126683e+00,2.494202853335225001e+01
4.587517741000752380e+00,2.908233547155480281e+01
1.958486755761604581e+00,3.194382677841790397e+01
