9.528696512742794766e+01,7.234781688596759963e+00
8.610587692584026343e+01,7.427647421657189497e+00
8.264666365708897899e+01,1.973444154593432254e-01
8.684109133207844877e+01,-6.162190361025245977e+00
9.559992863270053931e+01,-5.282952569858755609e+00
9.812707105780216921e+01,3.262601847468847183e+00
9.179942722063412930e+01,8.697433105943712661e+00
8.570666206535663889e+01,7.138662410931004842e+00
8.304135625233517715e+01,-1.700018412476965946e+00
8.802726052330065443e+01,-6.672184142800299256e+00
9.543831725862783344e+01,-5.412180548722211881e+00
9.802284104500770923e+01,3.568360537153588474e+00
9.074728990234083881e+01,8.792499414615406295e+00
8.328268839280498526e+01,4.030785012418760083e+00
8.391931850274411886e+01,-3.499802341595430466e+00
9.192665795751383939e+01,-6.968615040713524778e+00
9.720616663155756498e+01,-3.492499142196010542e+00
9.842796801377242844e+01,1.929952175662049463e+00
9.551069207916894754e+01,7.062819390651265294e+00
8.818483488900679390e+01,8.431055019081759028e+00
8.335385541067557824e+01,4.189071724591493684e+00
8.533043991646545123e+01,-5.121574679843524436e+00
9.350833326133827939e+01,-6.519557478221676305e+00
9.849204376123975635e+01,4.721384764143964907e-01
9.565113890635986138e+01,6.948196649903925604e+00
9.016949537300726547e+01,8.785075138956166541e+00
8.410429497437291957e+01,5.477330376826158087e+00
8.335440948554192175e+01,-2.482610026118267754e+00
8.898722109718544004e+01,-6.929658935061711489e+00
9.651688434822678175e+01,-4.397565370640794669e+00
9.793955152838539391e+01,3.787229542556867390e+00
9.408465086306455305e+01,7.969779244760747616e+00
8.853275158755819518e+01,8.531476557883030054e+00
8.307418831158480543e+01,3.502373913295417029e+00
8.462732849930924317e+01,-4.424112144110637246e+00
9.282770681905796550e+01,-6.756461679706999846e+00
9.839257742691984276e+01,-4.552417430753972205e-01
9.608276194886325072e+01,6.560002509507308233e+00
9.007386161964132043e+01,8.779783920868862168e+00
8.473925918427364934e+01,6.254969220470405489e+00
8.362298709075425052e+01,-3.010158635751232659e+00
8.923734908294795787e+01,-6.976055310210218963e+00
9.572272852860044168e+01,-5.180016308789296531e+00
9.833476790459013728e+01,2.471197416363204002e+00
9.466614143597769271e+01,7.650881506144344257e+00
8.676757458935215084e+01,7.830380872594620456e+00
8.268653815634259274e+01,1.883630819859766881e+00
8.515510878296225883e+01,-4.963453488675215297e+00
9.117386698036841608e+01,-7.063305752604016163e+00
9.830869740823375480e+01,-8.841481526173329275e-01
